Minh Nguyen,1,12/22/2011,Biểu thức hằng??,"thực là mâu thuẫn, nếu đã tính eval thì while(true) phải cho return chứ nhỉ ! Làm quá trời rồi thầy nói while(true) cũng không tính return @_@ Mong thầy sớm trả lời để tụi em còn sửa chữa kịp thời, mai đã là deadline rồi thầy ơi !!!!!!!"
Minh Nguyen,1,12/22/2011,Biểu thức hằng??,"Câu hỏi: Case i: 3 trường hợp: While(true) {break; return .. ;} While(false){return;} While(unknown) {return;} TH nào là báo lỗi function not return; Trả lời: Phải có đủ thân hàm (trước sau while có return nào khác không) mới trả lời được câu hỏi này. Với giả sử không có lệnh return nào khác nữa thì: cả 3 trường hợp đều báo lỗi. To mọi người: Theo mình hiểu là while (true) vẫn tính return nhưng cái while (true) {break; return;..} trên vẫn báo lỗi do nó đụng break và out , chưa đụng đến return"
Phúc Trí,1,12/22/2011,Re:Biểu thức hằng??,Mình nghĩ vậy là hợp lý rồiđó.
Huỳnh Tiến Tài,1,12/22/2011,Biểu thức hằng??,"Hợp lí??? Thế bạn có thấy cái test case đầu topic của bạn không. While (true) rõ ràng, và câu trả lời là vẫn phải xét sau đó có return hay k???"
Vu Dang,1,11/4/2011,Re:Testcase cho stage 2,"xin lỗi các bạn vì đã spam. hôm nay tiết bài tập CNPM tiết 9, 10 mình có để quên 1 con chuột wiless màu xanh trên bàn tại phòng máy A5! bạn nào có giữ nó cho mình xin lại! SDT: 01695305025 mình cảm ơn rất nhiều!"
Nguyen Vo,1,11/4/2011,Re:Testcase cho stage 2,cac ban minh hoi: var :real; se ra ket qua la: [] hay la line 1:5: unexpected token: : thanks truoc.
Vu Dang,1,11/4/2011,Re:Testcase cho stage 2,chicken _ wrote: cac ban minh hoi: var :real; se ra ket qua la: [] hay la line 1:5: unexpected token: : thanks truoc. kết quả của mình: line 1:5: unexpected token: :
Huỳnh Tiến Tài,1,11/4/2011,Re:Testcase cho stage 2,"cái này có thể dùng thủ thuật đơn giản mà bạn, nếu bạn muốn a+ thì là: a ~ rep("";"" ~>a) ^^ { case a ~ lst ... case a ~ Nil ...}"
Thanh Pham Minh,1,11/4/2011,Re:Testcase cho stage 2,@Scala ^^: rep1sep
Tan Phat,1,11/4/2011,Testcase cho stage 2,"input (test25 của vanhoa): procedure main(); begin while 1 do begin end break; end; Test trên output ra: [proc(main,[],[while(1,[]),break(null)])] hay là output này: line 4:2: unexpected token: `break'"
nguyen dung,1,11/4/2011,Testcase cho stage 2,"@Tan Phat: thầy Tân nói là không kt phạm vi break và continue @Scala^^ : cũng thắc mắc giống bạn này, mình thấy classEleExprPT và ArrayLiteralPTcó xử lý chỗ null, nên mình nghĩ là parse thành công. VD: function a(): real; begin const a =[]; // array rong a:=[]; a[]:=b[]; //truy cap dia chi rong end; Output:[func(a,[],float,[const(a,[]),assign(a,[]),assign(a,b)])] Mấy bạn xem chỗ này thử he P/S: VD:var a: array [7,0,1] of real; Output :line 1:17: unexpected token: 0 Ra vậy phải không mọi người?"
_Trung_Than_Thong,1,11/4/2011,Re:Testcase cho stage 2,Cho mình hỏi test case này các bạn ra gì (thấy nó lại báo lỗi khác với cái test mẫu trong đặc tả): var a:integer; procedure proc(); begin s; end;
Nguyen Vo,1,11/4/2011,Re:Testcase cho stage 2,line 4:2: unexpected token: ;
Phúc Trí,1,11/4/2011,Testcase cho stage 2,"nguyen dung wrote: @Tan Phat: thầy Tân nói là không kt phạm vi break và continue @Scala^^ : cũng thắc mắc giống bạn này, mình thấy classEleExprPT và ArrayLiteralPTcó xử lý chỗ null, nên mình nghĩ là parse thành công. VD: function a(): real; begin const a =[]; // array rong a:=[]; a[]:=b[]; //truy cap dia chi rong end; Output:[func(a,[],float,[const(a,[]),assign(a,[]),assign(a,b)])] Mấy bạn xem chỗ này thử he P/S: VD:var a: array [7,0,1] of real; Output :line 1:17: unexpected token: 0 Ra vậy phải không mọi người? sao const array rỗng mà lại parse được nhỉ. còn cái elem có định dạng <id>[<expr>,…,<expr>]. nên mình nghĩ nó cũng ko rống như a[] dược đâu. Mọi người cho ý kiến??"
nguyen dung,1,11/4/2011,Re:Testcase cho stage 2,"class EleExprPT (val id: IdPT, val exprs : List[ExprPT]) extends LefHandSidePT { ... if ( exprs != null) ... else ... } class ArrayLiteralPT (val ele : List[LiteralPT]) extends LiteralPT { ... (if (! ele .isEmpty) (ele.head.toString /: ele.tail)(_ + "";"" + _) else """") + ""]"" } Nếu không rỗng sao thầy code thêm else ??"
thanhnghi_py,1,12/21/2011,có được dùng biến var thay cho val ??,"Trong bài tập lớn này mình có được khai báo biến theo kiểu var không (var x: Boolean) ? Bởi vì mình cần cùng một biến mà trong lúc chạy phải gán lại giá trị, không thể khai báo val được"
V For,1,12/21/2011,có được dùng biến var thay cho val ??,"Trần Gia Lạc wrote: Trong bài tập lớn này mình có được khai báo biến theo kiểu var không (var x: Boolean) ? Bởi vì mình cần cùng một biến mà trong lúc chạy phải gán lại giá trị, không thể khai báo val được Duoc ! Minh cung lam vay."
Huỳnh Tiến Tài,1,12/21/2011,Re:có được dùng biến var thay cho val ??,"hix, quan trọng là thầy có cho không chứ? A Hùng có thể trả lời cho tụi em biết được không?"
V For,1,12/21/2011,Re:có được dùng biến var thay cho val ??,"huynh tien tai wrote: hix, quan trọng là thầy có cho không chứ? A Hùng có thể trả lời cho tụi em biết được không? code là do mình, thích làm j thì làm. Làm j có chuyện k cho"
Huỳnh Tiến Tài,1,12/21/2011,Re:có được dùng biến var thay cho val ??,Bạn nghĩ như vậy thì được rồi. Và nếu làm như bạn cũng sẽ đỡ. Thế còn khái niệm của thầy là "phải dùng scala như lập trình hàm" thì sao? Ai dám chắc là thầy sẽ k check điều đó. Cũng như CTDL linked list năm ngoái k cho xài array thôi!
Phúc Trí,1,12/21/2011,Re:có được dùng biến var thay cho val ??,hồi đó đề có ghi là cấm. còn lần này đề không cấm thì cứ xài thoải mái. Lo xa.
Bernkastel 奇跡の魔女,1,12/21/2011,Re:có được dùng biến var thay cho val ??,"Mình thấy cái gì trong spec và trong notice thầy ko cấm thì cứ làm, miễn sao tiện là được rồi ^^"
Crazy Boy,1,12/22/2011,có được dùng biến var thay cho val ??,Ối....thầy giải đáp hộ tụi em..... Em hiện đang dùng biến này.... Mong thầy phản hồi xớm để tụi em còn tìm cách sử lý khác......mất công bj mất điểm oan T_T
tuong vo,1,12/22/2011,Re:có được dùng biến var thay cho val ??,mong thầy sớm giải đáp .
tuong vo,1,12/22/2011,Re:có được dùng biến var thay cho val ??,mong thầy giải đáp sớm cho tụi em.
Crazy Boy,1,12/22/2011,có được dùng biến var thay cho val ??,Mong thầy sớm giải đáp....T__T
Phúc Trí,1,12/22/2011,Re:có được dùng biến var thay cho val ??,"spec không cấm, bạn spam kiểuđó thầy không nói j tức là không saođó.đừng spam nữa bạn ah. xài var vô tưđi"
Cong Cuong Pham,1,12/22/2011,có được dùng biến var thay cho val ??,không muốn var thì bạn có thể import util.DynamicVariable
Tan Phat,1,11/5/2011,Re:Testcase cho stage 2,"nguyen dung wrote: class EleExprPT (val id: IdPT, val exprs : List[ExprPT]) extends LefHandSidePT { ... if ( exprs != null) ... else ... } class ArrayLiteralPT (val ele : List[LiteralPT]) extends LiteralPT { ... (if (! ele .isEmpty) (ele.head.toString /: ele.tail)(_ + "";"" + _) else """") + ""]"" } Nếu không rỗng sao thầy code thêm else ?? ArrayLiteral thì trong file đặc tả ko chấp nhận ArrayLiteral rỗng (An array constant is a semicolon-separated list of elements enclosed in left and right square brackets. The list may NOT be empty.) Nhưng trong file PT thì lại chấp nhận const array rỗng. Ko biết ntn mới đúng? còn EleExprPT khi exprs=null thì nó trả về id mà, nên mình nghĩ a[ ]:=<expr> thì parser trả về giống như a:=<expr>; .Mọi người cho ý kiến với."
nguyen dung,1,11/5/2011,Re:Testcase cho stage 2,"1) trường hợp var x : array[ 0 ] of integer cũng sẽ parse thành công phải ko ạ? Parse thành công ""The integer constant represents the size of the corresponding dimension and it must be a positive number, i.e. number greater than 0"" Chỗ này cũng mâu thuẫn với đề nè cái demision đề nói phải > 0 mà này parse thành công. Nguồn: https://elearning.cse.hcmut.edu.vn/portal/tool/d89673bd-0d4a-45d6-b582-c8aed5ed184e/posts/list/3407.page"
Phúc Trí,1,12/22/2011,Tổng hợp lại các trường hợp của bonus,"Mình xin tổng hợp lại tất cả các trường hợp như sau. Nếu có j sai thì thầy và các bạn nóiđể mình sửa lại. Nếu không thì chắc là nóđúng. 1.While(true) coi nó như là 1 block bình thường, mọi câu lện gán, return trong nó vẫn được tính nếu thỏađiều kiện: -assign phải trước break,continue,return ( vì return tươngđương break - trong notice thầy đã nói); -return phải nằm trước break,continue. 2.While(false) vàwhile(unknown) Coi như ko cówhile, mọi câu lệnhassign và return trong bodyđều khôngđược tính (không hợp lệ) . 3. if (true) các câu lệnh gán và return hợp lệở nhánh if đềuđược tính. 4. if(false) Coi như ko có - không xem xét. 5.if (unknown) Coi như không có 6.if(true) ... else coi như ko có else vàáp dụng như trường hợp 3. 7,if (false) ... else ... Coi như không có nhánhif vàáp dụng trượng hợp 3. 8.if (unknown) else ... Phải có lênh gán,return hợp lệở cả 2 nhánh. các trường hợp nói trên chi tính cho case h,i. mọi lỗi khác vẫn test bình thường."
Huỳnh Tiến Tài,1,12/22/2011,Re:Tổng hợp lại các trường hợp của bonus,"1/ Có vẻ như bạn đúng hết rồi 2/ Em muốn hỏi thầy về câu trả lời trong notice vì em vẫn chưa hiểu rõ Câu hỏi: 1. Truyền tham số , return với kiểu string có chấp nhận. Có áp dụng LHS:=RHS (LHS khác string và array type) Trả lời: Theo đặc tả ngôn ngữ thì chấp nhận. Nhưng ở assignment này đã thu hẹp lại như quy định ở 3d . Vì vậy, các em không cần làm Em không hiểu ""không cần làm"" ở đây là như thế nào vậy ạ? Tức là Truyền tham số , return có chấp nhận ki ểu string vàarr ay hay kh ông?"
Ngan Tuyet,1,12/22/2011,Re:Tổng hợp lại các trường hợp của bonus,Đồng ý với bạn H.T.P (^_^) Bổ sung thêm TH loop(n) n >0 thì tương đương while(true) n <= 0 thì tương đương while(false) và while(unknown)
_Trung_Than_Thong,1,12/22/2011,Tổng hợp lại các trường hợp của bonus,H.T.P (^_^)  wrote: Mình xin tổng hợp lại tất cả các trường hợp như sau. Nếu có j sai thì thầy và các bạn nóiđể mình sửa lại. Nếu không thì chắc là nóđúng. 5.if (unknown) Coi như không có coi như không có là sao ban? unknown là không cần kiểm tra các câu lệnh sau nó ak (đag nói ktra bonus)? vd: function foo():real; begin var x:integer; var y:integer; y:=3; if(y>0) then x:=x+1; //y>0 là unknown vậy có kiểm tra cái x ở sau là not defined không? end;
Phúc Trí,1,12/22/2011,Re:Tổng hợp lại các trường hợp của bonus,Coi nhu khong co tuc la moi cau lenh assign va return trong block do deu coi nhu khong có (có cũng không tính). :D
LAV,1,12/22/2011,4 Testcase!,1/ procedure main(); begin const b = 3; b[1] := 6; end; cái này ra cái gì vậy bạn ? ---------------------------------------------- 2/ procedure main(); begin const b = [3; 4; 5]; b[1] := 6; end; còn cái này? -------------------------------------------- 3/procedure c(); begin var a : array[1] of integer; var b : integer; a := 3; end; ------------------------------------------- 4/procedure c(); begin var a : array[1] of integer; var b : integer; b[1] := 3; //a := 3; end;
Nha Nguyen,1,12/22/2011,Re:4 Testcase!,"test 1,2 : Cannot Assign To Constant: assign(ele(b,[1]),6)"
LAV,1,12/22/2011,Re:4 Testcase!,"Nguyen Nha wrote: test 1 : Type Mismatch In Expression: ele(b,[1]) mình nghĩ cái này ra cannot assign...... chứ !!!"
Nha Nguyen,1,12/22/2011,Re:4 Testcase!,thanks bạn mình đã fix !
V For,1,12/22/2011,Re:4 Testcase!,"1/Type Mismatch In Expression: ele(b,[1]) 2/Cannot Assign To Constant: assign(ele(b,[1]),6) 3/Type Mismatch In Statement: assign(a,3) 4/Type Mismatch In Expression: ele(b,[1])"
LAV,1,12/22/2011,Re:4 Testcase!,"tran ngoc duc wrote: 1/Type Mismatch In Expression: ele(b,[1]) 2/Cannot Assign To Constant: assign(ele(b,[1]),6) 3/Type Mismatch In Statement: assign(a,3) 4/Type Mismatch In Expression: ele(b,[1]) cái 1/ mình nghĩ cannot assign ......... chứ"
Bruce Wayne,1,12/22/2011,Re:4 Testcase!,"tran ngoc duc wrote: 1/Type Mismatch In Expression: ele(b,[1]) 2/Cannot Assign To Constant: assign(ele(b,[1]),6) 3/Type Mismatch In Statement: assign(a,3) 4/Type Mismatch In Expression: ele(b,[1]) Giống bạn này!"
Phúc Trí,1,12/22/2011,Re:4 Testcase!,cais test 1 tùy theo kiểm tra cái nào trước. Nếu KT nó có phải constant hay ko trước thì ra connotassign. Nếu KT type của nó trước thì ra type mismatchexpr. Thầyđã nói test chỉ có 1 lỗi.
V For,1,12/22/2011,Re:4 Testcase!,"LAV  wrote: tran ngoc duc wrote: 1/Type Mismatch In Expression: ele(b,[1]) 2/Cannot Assign To Constant: assign(ele(b,[1]),6) 3/Type Mismatch In Statement: assign(a,3) 4/Type Mismatch In Expression: ele(b,[1]) cái 1/ mình nghĩ cannot assign ......... chứ Bắt lỗi đầu tiên tìm được Vậy b[] trong khi b là const integer là sai rồi. system.exit. K check tiếp phép gán :D"
facebook.com,1,12/23/2011,redeclared,"Cho mình hỏi 1 câu này, vội quá: var x: integer; procedure main(); begin var x: real; var y: integer; var y: real; var x: integer; end; kết quả là Redeclared x hay y vậy? Vì code mẫu của thầy ra là redeclared x. Chúc mọi người may mắn..."
V For,1,12/23/2011,redeclared,"Guest User wrote: Van Persie wrote: Cho mình hỏi 1 câu này, vội quá: var x: integer; procedure main(); begin var x: real; var y: integer; var y: real; var x: integer; end; kết quả là Redeclared x hay y vậy? Vì code mẫu của thầy ra là redeclared x. Chúc mọi người may mắn... bạn yên tâm! thứ nhất: ko có cái nào 2 lỗi trong 1 chương trình thứ 2: sẽ báo lỗi Redeclared x bởi vì code hàm checkUnique của thầy ưu tiên gặp biến nào đầu tiên là báo lỗi! bạn gặp x đầu tiên nên báo lỗi x thôi. vì vậy ko cần phải quan tâm báo lỗi nào đâu đúng là a Hung đã nói k có 2 lỗi trong 1 ctrinh. Nhưng với chương trình này, lỗi đầu tiên là y: var x: integer;  --------> toàn cục procedure main(); begin var x: real;  -------> cục bộ, được khai báo mới, k lỗi var y: integer; --------> k lỗi var y: real;  ------------> ERROR var x: integer; end;"
M.U.,1,12/21/2011,Gán String thế này sẽ output thế nào?,procedure main(); begin var a: string; const strConst='hello '' world'; a := '2' + strConst; end; lỗi sẽ là string addition hay là assigment vậy mọi người? Mình đoán là string addition. Cám ơn mọi người.
M.U.,1,12/21/2011,Re:Gán String thế này sẽ output thế nào?,"Kid  wrote: Type Mismatch In Statement: assign(a,add(""'2'"",strConst)) bản chất a la string thi khong duoc la LHS roi`, báo lỗi liền. nên k cần xét RHS. cám ơn bạn nhìu."
V For,1,12/22/2011,Gán String thế này sẽ output thế nào?,"Vo Thanh Hung wrote: M.U.  wrote: procedure main(); begin var a: string; const strConst='hello '' world'; a := '2' + strConst; end; lỗi sẽ là string addition hay là assigment vậy mọi người? Mình đoán là string addition. Cám ơn mọi người. Tại mỗi test chỉ có 1 lỗi duy nhất, không có trường hợp nhiều lỗi đồng thời 1 test chi co duy nhat 1 loi hay la 1 dòng lệnh chỉ co duy nhất 1 lỗi vậy a Hung. Nếu 1 test chỉ có 1 lỗi thì cần j đặc tả chổ bắt lỗi đầu tiên, sau đó dừng chương trình :D"
V For,1,12/23/2011,Re:Gán String thế này sẽ output thế nào?,Vo Thanh Hung wrote: Mỗi test có duy nhất 1 lỗi. Em cảm ơn! p/s: Nếu cái này được ghi rỏ trong đặc tả thì thời gian code ass2 này sẽ giảm xuống đáng kể :D
M.U.,1,12/23/2011,Cho mình hỏi cách test trên Cygwin,"Mình làm ass2 này là dựa vào cái Intermediate, nhưng khi test trên cygwin thì hok có box console để mà nhập input rùi Ctrl Z, do đó input sẽ nhập vào đâu. Mình cám ơn."
Huỳnh Tiến Tài,1,12/22/2011,Thắc mắc cấu trúc test case ass2,"Thưa thầy, không biết thầy có thể cho tụi em biết cấu trúc test case của assignment 2 như thế nào không ạ??? Để em có thể biết được case h và i chiếm bao nhiêu phần trăm mà nộp bài cho hợp lí chứ vì thêm case h và i mà sửa cấu trúc tùm lum hết(gần như cả bài), không biết mấy case cơ bản có còn đúng nữa không?"
Đỗ Sỹ Hưng,1,12/23/2011,Giá trị của biến toàn cục,"Nếu biến x là biến toàn cục thì x có được xem là được gán giá trị ban đầu hay x không có giá trị ?? vd: //1 var x: real; procedure main(); begin writeReal(x); end; //2 var x: real; procedure main(); begin x := 1.0; writeReal(x); end; Trường hợp 1: 1 Not Defined Before Used, 2 None Trường hợp 2: 1 None, 2 None"
M.U.,1,12/23/2011,Re:Cho mình hỏi cách test trên Cygwin,ai giúp mình với :((
V For,1,12/23/2011,Re:Testcase,"O_$  wrote: Mong vanhoa trở lại để giúp mọi người, sự hiện diện của bạn là niềm vui cho tất cả. P/S: nếu thế giới phản bội vanhoa thì chúng em sẽ phản bội lại thế giới Cần phải thế k bạn =)) =))"
Sieutoc,1,12/20/2011,Re:Testcase,"Kid  wrote: Mai Hoa Đạo  wrote: Test 27: mình nghĩ (1<1.0) vẫn so sánh được mà. Luật cùng kiểu chỉ có tác dụng trong phép gán thôi mà, sao lại báo lỗi nhỉ ? integer và real đúng là dc phép sử dụng phép < , tuy nhiên chúng phải cùng kiểu. ví dụ 1<2 hoặc 1.2< 2.1 However, for + - * /, their operands can be in mixed types: integer and real. ( trích đặc tả ass1) Cảm ơn bạn nhưng sau khi tui xem lại Crazy spec thì phát hiện ra rằng không có sự so sánh bằng ""="" cho kiểu real. Nghĩa là kiểu real sẽ không bao giờ được đem đi so sánh ""=""."
Nguyen Vo,1,12/20/2011,Re:Testcase,<None>
Nguyen Vo,1,12/20/2011,Re:Testcase,"Thanh Pham Minh wrote: Test này các bạn ra None hay Type Mismatch In Expression: array([array([array([1.0,2.0])]),array([array([1,2])])]) function foo(param: array[2,1,2] of real): integer; begin return 0; end; procedure main(); begin var a: real; a:= foo([[[1.0; 2.0]]; [[1; 2]]]); end; Test này ra None hay Type Mismatch In Expression: ele(a,[1000]) procedure main(); begin var a: array[2] of integer; a[1000]:= 1000; end; Mình nghĩ cả hai cái đều ra None chứ"
Nguyen Vo,1,12/20/2011,Re:Testcase,Có ai giải thích giúm được ko. mình nghĩ phải ép kiểu sang real chứ. Mảng integer ấy.
Thanh Pham Minh,1,12/20/2011,Re:Testcase,@chicken _: Test này bạn ra gì: const b = [[[1.0; 2.0]]; [[1; 2]]];
Nguyen Vo,1,12/20/2011,Re:Testcase,None. Nhưng sửa lại rồi. hic.
Phúc Trí,1,12/20/2011,Re:Testcase,"test 65: const bTrue=true; function main(b: boolean): boolean; begin var x,y: real; while b do begin x:=7; end x:=x; return false; end; ra None chứ trong vòngwhileđã có lệnh gán rồi chứ.đừng nóiwhile(true) thì lúcđó phép gán mớiđược tính????"
nguyen dung,1,12/20/2011,Re:Testcase,Test #84 varx:integer; proceduremain(); begin while(1>x)do begin varz:real; begin break; end z:=1; z:=z;//(1) end end; z nằm sau break vậy phép gán z:=1; có tính không ? Mình raNot Defined Before Used: z
Phúc Trí,1,12/20/2011,Re:Testcase,nguyen dung wrote: Test #84 varx:integer; proceduremain(); begin while(1>x)do begin varz:real; begin break; end z:=1; z:=z;//(1) end end; z nằm sau break vậy phép gán z:=1; có tính không ? Mình raNot Defined Before Used: z rađúng rồiđó bạn. giống mình :D
Phúc Trí,1,12/20/2011,Re:Testcase,"var x:integer; function a():real; begin var b:boolean; var c,s:real; b:=false; while (b) do if (b) then begin return 3; s:=3; end else s:=5; c:=s; end; test này ra j vậy?"
vanhoa,1,12/20/2011,Re:Testcase,nguyen dung wrote: Test #84 varx:integer; proceduremain(); begin while(1>x)do begin varz:real; begin break; end z:=1; z:=z;//(1) end end; z nằm sau break vậy phép gán z:=1; có tính không ? Mình raNot Defined Before Used: z Khôngcólỗibạn.
Peter,1,12/20/2011,Re:Testcase,nguyen dung wrote: Test #84 varx:integer; proceduremain(); begin while(1>x)do begin varz:real; begin break; end z:=1; z:=z;//(1) end end; z nằm sau break vậy phép gán z:=1; có tính không ? Mình raNot Defined Before Used: z Minh ra [None]
nguyen dung,1,12/20/2011,Re:Testcase,Mới sửa lại ra None
Phúc Trí,1,12/21/2011,Re:Testcase,varx:integer; proceduremain(); begin while(1>x)do begin varz:real; begin break; end z:=1; z:=z;//(1) end end; cái test này sao lại ra None nhỉ.sau lệnh Break rồi mà.
vanhoa,1,12/21/2011,Testcase,Mình vừa cập nhật lại các test short circuit.
nguyen dung,1,12/21/2011,Re:Testcase,Cái test 70 functionmain(x:boolean):real; begin if not(falseandx) thenreturn1; end; Chỗ đó -> if (true) then return 1; bình thường mà sao Hòa báo lỗi Function Not Return: main
M.U.,1,12/22/2011,Re:Testcase,proceduremain(); begin vara:boolean; a:=(1+2*3.4)=5.0; a:=1=2; a:=1.2=2.2; a:=1=2.2; a:=(1<2)and(2<3); a:=1<2<3; end; tại sao lại báo lỗi dòng này vậy a:=(1+2*3.4)=5.0; ??? Cám ơn
Nhất Tiếu nại Hà,1,12/22/2011,Re:Testcase,các bạn test này ntn: proceduref(a:real); begin varf:real; end; =>KQ?
_Tieu_ Doan_Du,1,12/18/2011,Testcase,"Test 27 sao lại có lõi ở phép gán nhỉ, toán tử so sánh dùng cho cả số thực và số nguyên mà."
Phúc Trí,1,12/22/2011,Re:Testcase,Nhất Tiếu nại Hà  wrote: các bạn test này ntn: proceduref(a:real); begin varf:real; end; =>KQ? Redeclared Variable: f
Nhất Tiếu nại Hà,1,12/22/2011,Re:Testcase,Guest User wrote: H.T.P (^_^)  wrote: Nhất Tiếu nại Hà  wrote: các bạn test này ntn: proceduref(a:real); begin varf:real; end; =>KQ? Redeclared Variable: f Mình thấy lỗi này ko đúng Redeclared Variable: f chưa có khai báo variable f so lại redeclared variable được. mình cũng giống bạn...nhưng hình như trong kai Procedure là f rooig bên trong nó ko đc khai báo đè đâu...:(
Phúc Trí,1,12/22/2011,Re:Testcase,function a():real; begin var x:real; var b : boolean; b:=true; while ( true ) do begin if(true) then return 9; x:=9; end x:=3;//1 cau lệnh gán này có được tính không x:=x; end; output ra j các bạn
Nhất Tiếu nại Hà,1,12/22/2011,Re:Testcase,H.T.P (^_^)  wrote: function a():real; begin var x:real; var b : boolean; b:=true; while ( true ) do begin if(true) then return 9; x:=9; end x:=3;//1 cau lệnh gán này có được tính không x:=x; end; output ra j các bạn theo minh la =>None(nếu bạn chưa làm bonnus)..:)
vanhoa,1,12/22/2011,Testcase,"Uh giờ các test mình không đúng nữa đâu, giờ mình cũng chán rồi, sẽ không sửa gì nữa, các bạn chỉ nên tham khảo các test ngoài bonus :)"
n0b0dy,1,12/23/2011,Testcase,"Hòa ơi , có nản cũng đừng xóa test case chứ :)"
Thanh Cao,1,12/23/2011,Re:Testcase,"Mong vanhoa trở lại để giúp mọi người, sự hiện diện của bạn là niềm vui cho tất cả. P/S: nếu thế giới phản bội vanhoa thì chúng em sẽ phản bội lại thế giới"
Nhan Nguyen Van,1,12/15/2011,Testcase,"vanhoa  wrote: Vẫn None bạn. đâu có đúng đâu? Ngoài câu lện if else, while, loop, block thì các câu lệnh còn lại vẫn phải tính là 1 đường thực thi chứ. vidu: function main(): real; begin var a: real; end; với function main(): real; begin if false return 0; var a: real; end; thì sao?"
_Tieu_ Doan_Du,1,12/18/2011,Testcase,"Case 16 làm mình nhớ đến một vấn đề trong phần Spec của Crazy Language. +, - ,* => integer if both operands are integers, otherwise real. Vậy thì -a (unary op) ở đây là kiểu real hay integer"
vanhoa,1,12/18/2011,Testcase,Mình vừa update lại một số test cũ. @TDD: -integer -> integer -real -> real
_Tieu_ Doan_Du,1,12/18/2011,Testcase,"vanhoa  wrote: Mình vừa update lại một số test cũ. @TDD: -integer -> integer -real -> real Đúng là bình thường là thế, nhưng trong đặc tả (file Spec của CrazyLanguage), phần mình quote trên đó, thì chỉ nói đến dấu trừ của phép trừ, còn dấu trừ kia thì không nói, và nếu đọc đúng cái đặc tả đó thì -integer -> real. À, Hòa bỏ case 41, 43, 44 phần tử của mảng không có kiểu String đâu."
vanhoa,1,12/18/2011,Testcase,"83 thì func được khai báo ở block trong của hàm, 76 thì không."
Vo Quoc Hieu,1,12/18/2011,Re:Testcase,"Bạn xem lại test 8 nha, sao kết quả mình ra: Cannot Assign to Constant: assign(y,7) không biết mình có hĩu sai chỗ nào hok bạn trả lời giúp mình."
Bruce Wayne,1,12/18/2011,Testcase,"Mình nghĩ là Type Mismatch In Expression: add(1,true) Nhân tiện cho mình hỏi thêm là mỗi vế của phép gán có thể là mảng ko, hay chỉ là kiểu nguyên thủy: boolean, integer, real. Tại vì trong đặc tả nói mình thấy không rõ lắm. For an assignment statement, the LHS can be in real, integer or boolean type ."
Bruce Wayne,1,12/18/2011,Testcase,"Vậy kiểu trả về của function ko thể là string phải ko, tại vì giá trị trả về của function được xem là một vế phép gán mà mỗi vế chỉ có thể là các kiểu: real, integer, boolean"
Phúc Trí,1,12/19/2011,Re:Testcase,Test 41: const arrConst=['hello '' world';'']; hằngarray làm j có kiêu String nhỉ. sai từ cái parse tree.
Phúc Trí,1,12/19/2011,Re:Testcase,Test #52 => None Phần KT Not Defined Before Usedđâu yêu cầu KT giá trị biếu thứcđiều kiệnđâu Hòa. chỉ cần có lệnh gán hợp lệở 2 nhánhif làđược rồi mà như Test 52
Phúc Trí,1,12/19/2011,Testcase,"Assignment2  wrote: Vậy kiểu trả về của function ko thể là string phải ko, tại vì giá trị trả về của function được xem là một vế phép gán mà mỗi vế chỉ có thể là các kiểu: real, integer, boolean đề ko nói Func ko thể trả về kiểu String thì cứ vậy mà làm,đừng quan tâm nó trả về để làm j."
vanhoa,1,12/19/2011,Testcase,Test 52 làm gì có 2 nhánh.
Phúc Trí,1,12/19/2011,Testcase,"vanhoa  wrote: Test 52 làm gì có 2 nhánh. Sr, mình nhầm"
Phúc Trí,1,12/19/2011,Re:Testcase,"Test 59 proceduremain(b:boolean); begin varx:real; constt=[[1;2];[3;4]]; whilet[0,0]>t[0,1]dobegin x:=2; end x:=x; end; cái phần Not Defined Before Useđâu có yêu cầu evalđiều kiện đâu. Biết là t[0,0]>t[0,1] ra false constant. Nhưngđặc tảđâu yêu cầu KTđâu. Cái phần Not Return Hòa nói eval thì còn chấp nhậnđược. Còn cái nàyđềđã nói thế. Thầy chỉ nói với Hòachứ chưacông bố chính thức mà. :|"
Thanh Pham Minh,1,12/20/2011,Re:Testcase,"Thêm một test về Not Defined Before Used :) var u: integer; var v: integer; procedure main(); begin var x, y: integer; while (u > 0) do begin var u: integer; while ( 1 > 0) do begin u:= 1; y:= 2; if ( 0 > 1 ) then continue; x:= 1; y:= x; v:= 2; end // x:= y; y:= x; end u:= u; v:= v; end; Output: //none"
vanhoa,1,12/16/2011,Testcase,Mình đã update lại các test case và thêm một số test case mới.
vanhoa,1,12/16/2011,Testcase,Uh lâu rồi mình không xem ass này nên quên mất còn có kiểu Parameter nữa. Mình sửa rồi đó bạn.
nguyen dung,1,12/16/2011,Re:Testcase,"Sao cái test 6 ra ngộ vậy Hòa: Type Mismatch In Statement Some(Symbol(main,ProcType(List()),Procedure)) : assign(main,0) Ra: Type Mismatch In Statement: assign(main,0) thôi chứ nhỉ ?"
FirstName LastName,1,12/16/2011,Re:Testcase,"Vanhoa bạn coi lại test 6 tự dưng in ra dài kinh thế Type Mismatch In Statement Some(Symbol(main,ProcType(List()),Procedure)): assign(main,0) (debug chưa xóa nè)"
_Trung_Than_Thong,1,12/16/2011,Re:Testcase,cái này ra thế nào mọi người: procedure f(a:real); begin var f:real; end;
