DarkChicken ,0,12/6/2010, Điểm excercise 4 ! , " Xin xem_lại điểm em ex 4 em học T3 tiết 1-3 402C6 , có đi học và nộp bài đầy_đủ mà 0 diem MSSv : 50801536 - Phạm_Anh_Quốc_Phiên ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tin ,0,12/22/2010, Thắc_mắc về " Not_Defined_Before_Used " , " h . Not_Defined_Before_Used : An local variable must be initialized ( by an assignment ) before used in an expression , otherwise the error message biến cục_bộ chưa được gán ko thể dùng trong expression For an assignment statement , the LHS can be in real , integer or boolean type . The right - hand side ( RHS ) is either in the same type as that of the LHS or in the type that can coerce to the LHS type . In_Crazy , just the integer can coerce to the real . câu gán vế trái chỉ có_thể là real , integer , boolean vậy string và array cục_bộ ko thể dùng trong expression ? ? ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuong_Lan_Do_Phuoc_Hoang ,0,12/22/2010, Khai_báo Hằng trỏ vào tên một mảng , Thưa thầy cho em hỏi nếu ta khai_báo như sau : Var arr : array [ 10 ] of integer ; Const cst Arr = arr / / ( * ) Vậy ( * ) có hợp_lệ ko và mình có_thể sử_dụng cst Arr như_là một mảng không ah . Và nếu ko hợp_lệ thì ở đây sẽ báo lỗi gì ah ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guest_User ,1,12/22/2010, Re : Khai_báo Hằng trỏ vào tên một mảng , Thưa thầy em nghĩ Const cst Arr = arr ; phải được bắt lỗi ơ paser rồi chứ a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hì_Hục_Cả_Đêm ,0,12/22/2010, Re : Khai_báo Hằng trỏ vào tên một mảng , cao_siêu quá !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
micro ,0,12/23/2010, Đặc_tả thêm cho Binary_Operator trong expression , " Thưa thầy , thầy có dự_định thêm các đặc_tả về yêu_cầu các toán hạng trong BinOp hay không ? ví_dụ : + Mod / Div thì 2 cái expression phải kiểu int , trả về int + And / Or trả về kiểu boolean , nhưng phải quy_định 2 expression kiểu boolean luôn chứ ... . . Nếu_không sửa và thêm đặc_tả thì chắc vẫn dùng được 5.6 MOD 5.8 trả về kiểu int , " " string1 " " AND " " string2 " " trả về kiểu boolean , thế_này không hay tí nào cả . Mong thầy trả_lời giùm ạ ! ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tin ,0,12/23/2010, Đặc_tả thêm cho Binary_Operator trong expression , " Cyber_Sun wrote : Thưa thầy , thầy có dự_định thêm các đặc_tả về yêu_cầu các toán hạng trong BinOp hay không ? ví_dụ : + Mod / Div thì 2 cái expression phải kiểu int , trả về int + And / Or trả về kiểu boolean , nhưng phải quy_định 2 expression kiểu boolean luôn chứ ... . . Nếu_không sửa và thêm đặc_tả thì chắc vẫn dùng được 5.6 MOD 5.8 trả về kiểu int , " " string1 " " AND " " string2 " " trả về kiểu boolean , thế_này không hay tí nào cả . Mong thầy trả_lời giùm ạ ! Xem phần 3 trong CrazySpec Bạn còn chẳng đọc hết đặc_tả nữa ! ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
micro ,0,12/23/2010, Đặc_tả thêm cho Binary_Operator trong expression , " Tớ đọc hết , nhưng bồ tèo thì lại không đọc kĩ , đọc lại lần nữa đi ... ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tin ,0,12/23/2010, Re : Đặc_tả thêm cho Binary_Operator trong expression , Phần 3 . Types mô_tả về các toán hạng có_thể dùng cho mỗi loại type : The keyword boolean denotes a boolean type . The following operators accept their operands in boolean type : = <> not and or The keyword integer is used to represent an integer type . Integer values can be operands of the following operators : div mod + - * / < < = > > = = <> ^ The keyword real represents a real type The operands of the following operators can be in real type : + - * / < < = > > =,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
micro ,0,12/23/2010, Đặc_tả thêm cho Binary_Operator trong expression , Bạn mới chỉ đọc lướt câu_hỏi của mình ở # 1 . Thầy ơi trả_lời giúp em .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xuan van ,0,12/17/2010, Về trường_hợp stymiss expr ? , " Thưa thầy : ta chỉ có_thể khởi tạo mảng 2 chiều theo cách : ( ví_dụ mảng a [ 1,2 ] a [ 1,1 ] : = 1 ; a [ 1,2 ] : = 2 ; tức_là không_thể khởi tạo cùng một lúc các phần_tử như mảng một_chiều ví_dụ : a [ 3 ] = [ 3,4,2 ] ; vay nên khi kiem tra kiểu của phần_tử của mảng nhiều chiều do nó đã được kiểm_tra trong phép gán gán rồi , nên ta không cần kiểm_tra xem kiểu các phần_tử của mảng nhiều chiều có giống nhau không . Do_vậy trong đề thầy mô_tả : Type_Mismatch_In_Expression : <expression> is released . The type rules for expression are as follows : – The type of all elements of an array must be the same . - - > mô_tả này không cần tính đến Khi một hằng được khai_báo như sau : const a = [ [ 2 ] ; [ 4 ] ] hăng này là khai_báo một_chiều hay 2 chiều , theo cách em hiểu thì hằng này là một_chiều và mọi hằng đều là một_chiều . ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obelisk ,0,12/19/2010, Raise exceptions , " Thưa_Thầy , trong các cases cần check kiểu của một expressions , mà trong đó cần check kiểu các expressions bên trong nữa ... thì khi phát_hiện lỗi ta raise Type _ Mismatch của cái expression nào ạ ? Nếu raise expressions bên trong , dễ gây ra những lỗi khiến một " " Static checker " " dễ bị người dùng đá_đít , như sau : ... ... c : = a + b ; c : = foo ( a + b , a + b ) ; * * * : vì lý_do nào_đó mà khi đang check BinaryOp " " + " " bị lỗi - - - > raise ngay expression a + b ( chứ không thèm raise c hay raise nguyên câu gán foo ) - - - > người dùng phải tự mò để biết a + b đây là a + b nào dựa vào Crazy spec . - - - > người dùng trở_nên " " crazy " " - - - > người dùng đá_đít cái " " Static checker " " của Crazy = ) ) Nếu raise " " bên ngoài " " - - - > Nảy_sinh câu_hỏi ngoài nào ? Ngoài cùng hay ngoài 1 cấp ? 2 cấp ? ... n cấp ? Hay " " ngứa " " chỗ nào " " gai " " ( gãi - đọc trại của " " raise " " ) chỗ đó ạ = ) ) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXX ,0,12/23/2010, Hỏi về Q9 ? , " Q9 : Statement bao_gồm cả vòng lặp while , loop . Vậy nếu bên trong chúng có gán biến , thì sau khi ra ngoài có xem là biến đã khởi tạo hay không ? Tương_tự , khi có lệnh return khỏi hàm trong vòng lặp , hàm có được xem đã có return hay không ? Chúng_ta không check 2 cái này trong thân vòng lặp . Nói một_cách khác , không_bao_giờ kiểm_tra điều này đối_với while và loop . Ý thầy bảo không check nghĩa_là trong vòng lặp có gán biến thì_ra khỏi vòng lặp cũng không tính là đã khởi tạo đúng không ạ ? Mong thầy nói kĩ 1 tí ạ ? ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guest_User ,1,12/23/2010, Re : Hỏi về Q9 ? , " LOL . Đúng như thầy Phùng nói , SV muốn confirm lại mới chịu . Mình nghĩ , trong while có lệnh gán , lệnh gán đó chỉ có tác_dụng trong hàm while mà thôi . ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXX ,0,12/24/2010, Re : Hỏi về Q9 ? , " noname wrote : LOL . Đúng như thầy Phùng nói , SV muốn confirm lại mới chịu . Mình nghĩ , trong while có lệnh gán , lệnh gán đó chỉ có tác_dụng trong hàm while mà thôi . uhm thank bạn ; ) ) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tin ,0,12/23/2010, Re : Đặc_tả thêm cho Binary_Operator trong expression , " Phần 3 nói về các toán_tử được phép dùng cho mỗi kiểu toán hạng ( Xem màu ở phần 4 bên dưới để biết kết_quả trả về là kiểu gì ) - Toán hạng dùng với bool : = <> not and or - Toán hạng dùng với int : div mod + - * / < < = > > = = <> ^ - Toán hạng dùng với real : + - * / < < = > > = - Ko có toán hạng dùng cho string và array - Về tổng_quát , các toán_tử dùng trong toán hạng phải giống kiểu . Nhưng với + - * / toán hạng có_thể lẫn_lộn giữa int và real , trường_hợp này xem như int đc chuyển thành real . Phần 4 nói về kiểu trả về của kết_quả đối_với mỗi toán hạng : not , and , or , > , < , > = , < = , <> , = - - - - - - - - - - - - - - > boolean div , mod , ^ - - - - - - - - - - - - - - - > integer + , - , * - - - - - - - - - - - - - - - - - - > integer nếu cả 2 toán hạng đều là int , còn lại là real / - - - - - - - - - - - - - - - - - - - - > real @ Cyber_Sun : # 1 bạn chỉ hỏi sẽ thêm đặc_tả hay ko , và bạn đưa ra ra 4 ví_dụ . Trích_dẫn đoạn tui đưa ra phản_bác cả 4 ví_dụ . Cứ cay_cú việc đọc lướt đọc sơ hoài làm_gì thế ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xuan van ,0,12/19/2010, Re : Về trường_hợp stymiss expr ? , " Ý của em muốn nói trong câu_hỏi 1 là : Phần mô_tả : các kiểu phần_tử của mảng 2 chiều thì hoàn_toàn không cần kiểm_tra kiểucủa các phần tửtrong mảnggiống nhau . ( Hien nhiên mang một_chiều thì có_thể kiêm tra được , trong truyền tham_số , khởi tạo ) Như_vậy thì chỉ cần kiểm_tra kiểu giống nhau của các phần_tử một_chiều lúc khởi tạo và truyền_thông số còn mảng 2 chiều trở_lên thì không cần_thiết . Không biết em hiểu như_vậy có đúng không . ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
micro ,0,12/20/2010, Về trường_hợp stymiss expr ? , " Ban vua noi vua cho vi du chi tiet de doc cho no de di ban , koi bo hoi kho de hieu het y cua ban ! ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L ,0,12/23/2010, Re : Về trường_hợp stymiss expr ? , Mong thầy chốt lại const a = [ [ 1 ; 2 ] ; [ 3 ; 4 ; 5 ] ] ; báo lỗi : Type _ Mismatch _ In _ Expression [ [ 1 ; 2 ] ; [ 3 ; 4 ; 5 ] ] hay : Type _ Mismatch _ In _ Expression [ 3 ; 4 ; 5 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phan_Hoa ,0,12/23/2010, Re : Về trường_hợp stymiss expr ? , " Harry_Potter wrote : Mong thầy chốt lại const a = [ [ 1 ; 2 ] ; [ 3 ; 4 ; 5 ] ] ; báo lỗi : Type _ Mismatch _ In _ Expression [ [ 1 ; 2 ] ; [ 3 ; 4 ; 5 ] ] hay : Type _ Mismatch _ In _ Expression [ 3 ; 4 ; 5 ] sampletest/5.txt : const a = [ [ 2 ; 3 ] ; [ 4 ; 5 ; 6 ] ] ; samplesolution/5.txt Type_Mismatch_In_Expression : array ( array ( 2 , 3 ) , array ( 4 ,5, 6 ) ) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xuan van ,0,12/19/2010, Re : Raise exceptions , " Mình cũng không rõ ý thầy thế_nào nữa , mình thì mình làm chọn cái phần biểu_thức cha nhất để xuất ra Ví_dụ : id [ 4 + true ,6,74 ] thì xuất sai id [ 4 + true ,6,74 ] chứ không xuất 4 + true dù làm theo cách nào thì hiện_thực cũng dễ mà . ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obelisk ,0,12/19/2010, Re : Raise exceptions , Và làm theo cách nào cũng dễ thúi một đống testcases = ) ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
micro ,0,12/20/2010, Raise exceptions , " Bua truoc thay co may test raise ra 1 lan 3-4 cau dinh dang den Mismatch_In ( Expression va Statement ) , van khong biet chinh xac la thay muon cai nao de ae lam nua ? ! ? ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lovely ,0,12/21/2010, Re : Raise exceptions , " thưa thầy , vậy testcase const a = [ [ 2 ; 3 ; 4.0 ] ; [ 2 ; 3 ; 4 ] ] sẽ báo lỗi ở [ 2 ; 3 ; 4.0 ] hay [ [ 2 ; 3 ; 4.0 ] ; [ 2 ; 3 ; 4 ] ] ah ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tin ,0,12/21/2010, Re : Raise exceptions , theo Q11 phần notice thì chắc là xuất lỗi ở [ 2 ; 3 ; 4.0 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT_ C ,0,12/21/2010, Re : Raise exceptions , " Green_Tea wrote : thưa thầy , vậy testcase const a = [ [ 2 ; 3 ; 4.0 ] ; [ 2 ; 3 ; 4 ] ] sẽ báo lỗi ở [ 2 ; 3 ; 4.0 ] hay [ [ 2 ; 3 ; 4.0 ] ; [ 2 ; 3 ; 4 ] ] ah Minh nghi là wang hết ra Array luôn , tại vì nhỡ có người check sự jống nhau jữa các fần tử trong array chính trước ( ở đây là [ 2 ; 3 ; 4.0 ] và [ 2 ; 3 ; 4 ] ) thì lỗi sẽ là lỗi của cả Arr ! ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tin ,0,12/21/2010, Re : Raise exceptions , " Theo mình nghĩ phải là phần nhỏ bên trong Vì các hàm Ocaml thường là đệ qui , ( nếu viết hàm giống như mấy cái lab ) , nên khi kiểm_tra type của expr [ [ 2 ; 3 ; 4.0 ] ; [ 2 ; 3 ; 4 ] ] sẽ gọi các hàm kiểm_tra type của [ 2 ; 3 ; 4.0 ] và [ 2 ; 3 ; 4 ] , và lúc đó đã bắt được lỗi và raise exception rồi , chưa đến đoạn so_sánh 2 cái type này với nhau ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guest_User ,1,12/18/2010, cách luư vào biến env ? ? ? ? , Các bạn cho mình hỏi cách lưu vào biến env thế_nào . rồi hàm kiểm_tra env là mình tự viết hay_sao ? ? ? ? ? _ _ _ _ Sao thấy ít nguoi hỏi trên này quá . Không biết có bao_nhiêu % bỏ không làm nữa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vũ_Ngọc_Đồng ,0,12/23/2010, cách luư vào biến env ? ? ? ? , " mình xài cái ref như mấy 2pic kia nói kìa , thấy dùng được , còn cách khác mình nghĩ chưa ra , nếu ko muốn nói là ko ra = ) ) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obelisk ,0,12/22/2010, Raise exceptions , " Tân_Trần_Vĩnh wrote : Quăng bên trong thôi . Quăng đúng expression nào có lỗi . Nếu nói như_vậy thì sẽ không_thể tìm ra một cái lỗi Type _ Mismatch _ In _ Statement nào cả ạ . Vì các statements đều cấu_tạo nên từ các expressions trừ Continue và Break , và lỗi là do lỗi expression trong nó . Nhưng theo đặc_tả của Ass thì lại không phải quá khó_khăn để tìm ra lỗi Mismatch in Statement như_vậy ... Em không có ý gì ngoài việc xin Thầy chú_ý kỹ điểm này khi tạo testcase , vì lỗi của expression này rất có_thể là nguyên_nhân gây ra lỗi của statement khác , chứ không phải chỉ lỗi của expression bao nó ... Và người dùng thì không muốn mình phải tự tìm lỗi cho chương_trình của mình , đó là nguyên_nhân của cái checker này , dù nó có là cái checker của một ngôn_ngữ hơi khác người như Crazy đi_chăng_nữa ... > " " < ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT_ C ,0,12/22/2010, Re : Raise exceptions , " Tin wrote : Theo mình nghĩ phải là phần nhỏ bên trong Vì các hàm Ocaml thường là đệ qui , ( nếu viết hàm giống như mấy cái lab ) , nên khi kiểm_tra type của expr [ [ 2 ; 3 ; 4.0 ] ; [ 2 ; 3 ; 4 ] ] sẽ gọi các hàm kiểm_tra type của [ 2 ; 3 ; 4.0 ] và [ 2 ; 3 ; 4 ] , và lúc đó đã bắt được lỗi và raise exception rồi , chưa đến đoạn so_sánh 2 cái type này với nhau Đâu có , nếu mình làm là so_sánh từng fần tử cũng_như type của các phần_tử đó trong 2 Array thì tất_nhiên nó báo error là báo cả Array này chứ ! Cái này là do cách hiện_thực , hỉu theo kiủ nào cũng là " " bên trong " " Mong thầy chốt lại dùm em chỗ này : ( Theo e nghĩ thì fải raise hết luôn cái Array_Const khi bị lỗi ! ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXX ,0,12/22/2010, Re : Raise exceptions , [ [ 2 ; 3 ; 4.0 ] ; [ 2 ; 3 ; 4 ] ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tin ,0,12/22/2010, Re : Raise exceptions , [ 2 ; 3 ; 4 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT_ C ,0,12/22/2010, Raise exceptions , " TT_ C wrote : Tin wrote : Theo mình nghĩ phải là phần nhỏ bên trong Vì các hàm Ocaml thường là đệ qui , ( nếu viết hàm giống như mấy cái lab ) , nên khi kiểm_tra type của expr [ [ 2 ; 3 ; 4.0 ] ; [ 2 ; 3 ; 4 ] ] sẽ gọi các hàm kiểm_tra type của [ 2 ; 3 ; 4.0 ] và [ 2 ; 3 ; 4 ] , và lúc đó đã bắt được lỗi và raise exception rồi , chưa đến đoạn so_sánh 2 cái type này với nhau Đâu có , nếu mình làm là so_sánh từng fần tử cũng_như type của các phần_tử đó trong 2 Array thì tất_nhiên nó báo error là báo cả Array này chứ ! Cái này là do cách hiện_thực , hỉu theo kiủ nào cũng là " " bên trong " " Mong thầy chốt lại dùm em chỗ này : ( Theo e nghĩ thì fải raise hết luôn cái Array_Const khi bị lỗi ! Em cũng nghĩ là raise hết array luôn mới đúng ạ . chứ array lồng array cả mớ mà báo 1 chỗ nhỏ xí thì người nào code cái crazy này thì cũng crazy lun ^ ^ ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT_ C ,0,12/22/2010, Re : Raise exceptions , [ [ 2 ; 3 ; 4.0 ] ; [ 2 ; 3 ; 4 ] ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tin ,0,12/22/2010, Raise exceptions , [ 2 ; 3 ; 4.0 ] và,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nobugz ,0,12/23/2010, bắt lỗi ở đâu , " giả_sử có expr : var a : int ; a = 3 + foo ( 3,5,8 ) ; / / hàm foo trả về int , nhưng chỉ có 2 tham_số . / / vậy lổi phóng ra ở foo hay phóng ra ở a ? / / mong thầy trả_lời gấp gấp ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nobugz ,0,12/23/2010, Re : bắt lỗi ở đâu , " em post nhầm : var a : int ; a = 3 + foo ( 3,5,8 ) ; / / foo trả về float / / foo chỉ có 2 tham_số / / vậy sẻ sinh 2 lổi / / vấn_đề là trả về lổi nào ? / / nếu_không thống_nhất , em sợ testcase sinh result sẻ sai ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nobugz ,0,12/23/2010, Re : bắt lỗi ở đâu , " cho hỏi tiếp trường_hợp báo lỗi . giả_sử trong một expr : a = b + c [ 2,5 ] + foo ( 5,9, x ) ; nếu foo không được khai_báo ( foo chưa có ) vậy báo lổi là nguyên câu_lệnh đó hay chỉ là báo ra hàm foo chưa khai_báo ? em nghĩ nên thống_nhất cách phóng lỗi chứ cùng một mệnh_đề có 2 lỗi như_vậy , kết_quả thầy báo lỗi này , em báo lỗi kia thì không được ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXX ,0,12/23/2010, Re : bắt lỗi ở đâu , " nobugz wrote : cho hỏi tiếp trường_hợp báo lỗi . giả_sử trong một expr : a = b + c [ 2,5 ] + foo ( 5,9, x ) ; nếu foo không được khai_báo ( foo chưa có ) vậy báo lổi là nguyên câu_lệnh đó hay chỉ là báo ra hàm foo chưa khai_báo ? em nghĩ nên thống_nhất cách phóng lỗi chứ cùng một mệnh_đề có 2 lỗi như_vậy , kết_quả thầy báo lỗi này , em báo lỗi kia thì không được Báo foo chưa khai_báo thôi bạn ơi ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tin ,0,12/24/2010, Có qui_định nào về return trong procedure ko ? ? , " procedure p ( ) ; begin return 1 ; end ; có báo lỗi gì ko ? ? nếu là function thì_phải check 1 có cùng kiểu trả về với func ko , còn procedure thì ko check hay báo lỗi ? ? ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
micro ,0,12/24/2010, Có qui_định nào về return trong procedure ko ? ? , " Tớ nhớ thầy nói " " em chỉ check những cái gì đề yêu_cầu " " , nên chắc cái này không quan_tâm . Green_Tea - > Love_Yoona có hỏi thêm mấy cái mà đề ko nói nữa đấy . ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tin ,0,12/24/2010, Hỏi : Cannot_Assign_To_Constant , " em đang xây bộ testcase , nghĩ đến 1 trường_hợp ko bít phải báo lỗi gì . Trong câu assign a : = 1 , xét vế trái : - a được khai_báo var - > hợp_lệ - a khai_báo const - > Cannot_Assign_To_Constant - a khai_báo func hoặc proc thì_sao ? ? ví_dụ : procedure a ( ) ; begin end ; procedure b ( ) ; begin a : = 1 ; / / Báo lỗi type _ mismatch _ in _ expression hay type _ mismatch _ in _ statement end ; vì a ở đây là kiểu lvalue , ko phải kiểu expr nên em ko bít sẽ quăng ra lỗi nào ? ? ? ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guest_User ,1,12/24/2010, Parameter duoc hieu la khoi tao hay chua ? ? ? ? , function c ( a : integer ) : integer ; begin var d : integer ; d : = a ; / / o day co bat loi Not _ Defined _ Before _ Used hok end ;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guest_User ,1,12/24/2010, Re : Parameter duoc hieu la khoi tao hay chua ? ? ? ? , var b : integer ; function c ( a : integer ) : integer ; begin var d : integer ; d : = a ; / / o day co bat loi Not _ Defined _ Before _ Used hok d : = b ; / / o day co bat loi Not _ Defined _ Before _ Used hok end ;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuan_Chau ,0,12/24/2010, Nếu cả then và else đều gán , Ở_Q9 có nói là không quan_tâm một biến đc khởi tạo trong loop / while tức cũng tương_tự như_vậy với if then / if then else ( cái này mình cũng muốn hỏi là có được phép xem tương_tự không : D ) vậy nếu ở cả 2 statement của then và else của if then else đều được gán thì_có xem là đã init chưa ? ví_dụ : foo ( ) ; begin var a ; if true then a : = _ ; else a : = _ ; var b ; b : = a ; end ;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guest_User ,1,12/24/2010, Re : Nếu cả then và else đều gán , " Hôm học lab , thầy hướng_dẫn có nói , nếu xuất_hiện ở cả 2 vế then và else thì sẽ được tính là đã gán rồi . ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tin ,0,12/24/2010, Re : Nếu cả then và else đều gán , " mình có đoạn chương_trình : procedure foo ( ) ; begin var a , b : integer ; if true then begin a : = 3 ; b : = a ; / / dòng này có báo lỗi ko ... ... ... end else begin ... ... . . end b : = a ; / / dòng này thì theo mình biết sẽ báo lỗi end ; Theo ý mình là ko báo lỗi , vì trong luồng then có khởi tạo cho a rồi , nên mình nghĩ khi dùng a trong cùng luồng đó thì ok ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
micro ,0,12/23/2010, Mismatch_In_Expression with Function_Call , " Trong_Spec có đoạn : " " For a function call , the callee must be declared as a function and the number of arguments must be equal to that of callee parameters " " = = = > Cái này ngay chỗ đặc_tả Type_Mismatch_In_Expression nha . Đỏ thứ nhất : có nói đến Undeclared_Identifier_Đỏ thứ_hai : đích_thị là Type_Mismatch_In_Expression_Vậy : nếu chưa khai_báo hàm func ( a : integer ) nhưng gọi func ( 7 ) thì báo ra cái " " Undeclared_Identifier " " hay_là " " Type_Mismatch_In_Expression " " Cái này thực_ra không dính tới vụ " " Testcase chỉ có 1 lỗi " " , mà là em muốn hỏi thầy cho nó nằm trường_hợp nào , em vẫn nghĩ là Type_Mismatch_In_Expression ( theo khu_vực mà đề nói ) , nhưng Undeclared_Identifier phù_hợp hơn chứ . Mong thầy cho ý_kiến ! ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tin ,0,12/24/2010, Re : Parameter duoc hieu la khoi tao hay chua ? ? ? ? , " theo đặc_tả chỉ có biến cục_bộ mới cần khởi tạo , biến toàn_cục thì cứ use thoải_mái ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o5 ,0,12/24/2010, Re : Parameter duoc hieu la khoi tao hay chua ? ? ? ? , " VD1 : Var A : Integer ; procedure FOO ( ) ; begin Var B : Integer ; begin B : = 0 ; end A : = B ; / / co ́ ba ́ o lô ̃ i ko end Như ca ́ i na ̀ y co ́ ba ́ o lô ̃ i ko thâ ̀ y VD2 Var A : Integer ; procedure FOO ( ) ; begin Var B , C : Integer ; B : = 0 ; if ( B= 0 ) then C : = 0 ; A : = C ; / / co ́ ba ́ o lô ̃ i ko end Trong Q9 thâ ́ y chi ̉ no ́ i vê while / loop vâ ̣ y co ̀ n block , if then , if then else thi ̀ sao ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
